user_response,key_points_text,retrieved text
Quick checklist: Action? ✔ Who did it? = مرفوع. Everything else = منصوب. After “of” = مجرور.,"['الرفع is primarily used for the doer (the one who carries out the action).', 'النصب is primarily used for the the detail in a sentence. Once the action and the doer are found, everything else in the sentence is a detail.', ""الجر is primarily used after 'of'.""]","نه / أمر
imperative action
فاعل
inside فاعل
pronoun
outside فاعل
-after the فعل
-in رفعstatus
-فعلis ه/ هو
مفعول
who/what -به
when/where -فيه
why -لَ
how -حال
insesity -مطلق
جار وَمرور-  متعلق
بالفعل
before is 
after is 
after is 
action 
doer 
detail 
*Essential part of every sentence!
* 
* 
* 
97
CHAPTER 8 VOCABULARY
3-Letter
to gather (s.t)
 َجَ مَ ع
   
يَجْ مَ عُ 
   
جَ مْ عً اto know
 َعَ رَف
 
يَعْ رِفُ 
   
مَ عْ رِفَة 
to lift/raise
 َ   رَ فَع
يَرْفَعُ
---
The answer to these questions is the  .مفعولRemember that details are  .منصوبThere are six types of 
details (ُ  ,)مَفَاعِيْلeach answering a different question. 
#1 –المفعول
به 
The  مفعولُبهtells you WHO or WHAT was the action done to. This is the most common of the six  .مفاعيل
The  مفعولُبهcan take two forms. It can either appear as a regular  اسمin the sentence or as a pronoun 
attached to the  .فعل
74
 َخَلَق
رْضَ 
َ
السَّ ماواتِ وَاأل
He created the skies and the earth.
---
- 
The  فعلٌمضارعin the  رشطis   .جمزوم
- 
There is a ٌ َ فon the  .جوابٌالشطNotice that the  جوابis a   .مجلةٌاسمية
 
 – مَ نٌْWHOEVER  
- 
Note that this ٌْ مَنis different than the  .مَنٌْمَوْصُ وْلَةIt is not an  اسمthat can play any role in a 
sentence. It is a tool used to create a conditional statement.  
 
...وَمَن
ٌ
يَكۡفُرٌۡأَ‍ِب
يَ َٰتِ ٌ
ٱّللذ ٌِ
ٌ
فَإِنذٌ
ٱّللذ ٌَ
ٌ
َسَ ِيعٌُ
ِسَ ابٌِ
ٱۡلۡ
ٌ ٩١ ٌ
---
مضارعcan be made  .مجهول
To determine whether something is passive in either Arabic or English: 
1) Find the action
2) Ask yourself “Do I know who performed the action?”
If the answer is no, it is passive. Otherwise, it is active. 
➢ DRILL 1    Are the following sentences active (A) or passive (P)? 
A / P 
We were told good things about the 
Arabic program. 
A / P 
The students had breakfast on campus 
this morning.  
A / P 
Her parents were going to move from 
abroad. 
A / P"
Raf = the doer of the fi‘l. Nasb = info about fi‘l. Jarr = doesn’t make sense alone unless another word (after OF).,"['الرفع is primarily used for the doer (the one who carries out the action).', 'النصب is primarily used for the the detail in a sentence. Once the action and the doer are found, everything else in the sentence is a detail.', ""الجر is primarily used after 'of'.""]","5.1F 
 ْن
َ
أ
 
الم فَ ِس ِ َة
 
نْ 
َ
 أcan sometimes be used to explain or clarify something coming before it. This type of  ْن
َ
 أfunctions and 
translates similar to a  بدلor a   .بيان
Take a look at the following examples. 
  مَا
مَرۡتَِنِ بِهِ 
َ
ق لۡت  لَه مۡ إِالَّ مَآ أ
نِ  ۦٓ 
َ
أ  
ٱعۡب د واْ 
 
ٱلِلَّ َ 
 
ِ وَرَبَّك مۡ 
رَّب 
   ٧١١  ...
I only said to them what you commanded me to [that is to say] “Worship Allah, my Master 
and your Master”. 
 
 ۡوَلَقَد
---
kill the doer 
make it passive 
 original  فعل
3
It is also important to keep the following rules in mind:  
1. The  فعلwill always be SINGULAR MASCULINE (in the  هوform) 
2. The  جار وجمرورshould translate as your  نائب الفاعل
Meaning: a  فعلthat is not in the  هوform will not have a  جار وجمرورas a   !نائب الفاعل
QUR’ANIC EXAMPLES 
Look at the following Qur’anic examples.  
 َوَجِاْيٓء
 
يَوۡمَئِذ  
 
ِبِ َهَنَّمَ  
  ٣٢ … 
On that day, Jahannam will be brought forth.
---
بُعۡثِ  
 
م ا ِفِ 
ٱلۡقُبُورِ 
 ٩
 ۡو ل ق د
 
خ ل قۡن ا 
ِنس  َٰن  
ٱۡلۡ
 
و ن عۡل مُ م ا 
تُو سۡوِسُ 
 ۦ بِهِ  
ن فۡسُ هُ 
 ۥ 
و حن  ۡنُ أقۡر بُ إَِل  ۡهِ مِنۡ ح  
بۡلِ 
ٱلۡو رِيدِ 
٦١ 
ي َٰٓأيُّه ا
 
ٱنلَّاسُ 
 
ٱتَّقُواْ 
 
ر بَّكُمۡۚۡ إِنَّ 
ز لۡز ل ة  
 
ٱلسَّ اع ةِ 
 
َش  ۡ ء  ع ظِيمٞ 
١
142
11.3 فيهّمزيدّرباِع 
This family is alternately known as R2.  
  و مِن
 
ٱنلَّاسِ 
 
م ن ي عۡبُدُ 
ٱّللَّ  
 
ص  اب هُ 
 
لَع   َٰ ح رۡف  ٖۖ ف إِنۡ أ
ۥ 
خ ريۡ  
نَّ 
 
ٱطۡ م أ
  ١١ … ۦ   بِهِ  
…
---
doer action detail detail 
detail detail 
detail 
The detail is always in the  نَصْ بstatus. The way you say “in the  نَصْ بstatus” in Arabic is  ٌ .مَنْصُ وْبMEMORIZE 
this term and use it.  
STATUS #3: AFTER-OF -    جَ ر
After-of is, quite literally, the word that occurs after “of”. Take a look at the following example: 
advisor of the king 
In this fragment, “the king” is the word after “of”.  
9"
The dentist gave me a filling → dentist = مرفوع (doer). me/filling = details = منصوب.,"['الرفع is primarily used for the doer (the one who carries out the action).', 'النصب is primarily used for the the detail in a sentence. Once the action and the doer are found, everything else in the sentence is a detail.', ""الجر is primarily used after 'of'.""]","sentence, “dentist” is the doer. 
When searching for the doer in a sentence, follow a two-step process: 
1.
Identify the action
2.
Ask yourself “Who is doing the action?”
Note that it is possible for the doer to be non-human. 
 رفعis also known as the default status. If there is no reason for an  اسمto be put in another status, it
remains in the  رفعstatus.
The doer is always in the  ٌ رَفْعstatus. The way you say “in the  رَفْعstatus” in Arabic is  ٌ .مَرْفُوْعMEMORIZE this 
term and use it.
---
حرف
فعل
Words
اسم
Status إعراب
Gender جنس
Number عدد
Type قسم
حرف
فعل
8
The action here is “ate”. Now ask yourself who it was who ate. It is the speaker “I” who did the 
action. In this sentence “I” is the doer. 
My tooth is aching. 
The action here is “aching”. Now asking yourself what is doing the aching. It is the tooth. In this 
sentence “tooth” is the doer. 
The dentist gave me a filling. 
The action here is “gave”. Now ask yourself who is the one who gave. It is the dentist. In this
---
مَفْعُوْل ّ
 the one/thing affected by the action
ّ مُعَلَّمone who is taught
10. 
ُّاِسْم
ّ
ظَ رْف  ّtime/place in which the action takes 
place
ّ مُعَلَّم a time/place of teaching
Notice that there are four  اسمand six  .فعل
 أفعال
 أسماء
3
Each one of these family members (both  اسمand  )فعلis a container. Each family member looks different
depending on what family it belongs to. In other words, the shape of these containers varies from family 
to family.
---
ع للِمْنا
 
مَنْطِقَ الطَّ يْ ِ 
We were taught the speech of birds. 
Notice that there is one  نحن( نائب الفاعلinside  )علمناand one 
  .)منطق الطب  ( مفعول به
SUMMARY OF PASSIVES 
A passive verb: the doer of the action is unknown. 
To recognize a passive  :فعل
Check the tense first! 
if it is past tense, look for the following sounds… 
if it has those sounds, then translate it as… 
 ِ ـُ ـُ ـX was _________ed 
if it is present tense, look for the following sounds…"
"مرفوع = subject, منصوب = object/adjunct, مجرور = possession/“of” relationship.","['الرفع is primarily used for the doer (the one who carries out the action).', 'النصب is primarily used for the the detail in a sentence. Once the action and the doer are found, everything else in the sentence is a detail.', ""الجر is primarily used after 'of'.""]","جار
attached 
pronoun
 فتحة = جمرور
25
Y / N  ِنْفَال
َ
عَنْ األY / N   لُِكُ ِّ هُمَزَةY / N 
  فِ ْ مَعْزِل
Y / N  ِ وَالعَادِياتY / N  ِ بَعْدَ اَّلِّكْرY / N 
 ِ تالل
2.8 واسمها انلصب حرف 
This fragment is made up of two parts. The first is what is called  .حرف انلصبThis is a  حرفthat puts the
 اسمthat comes after it in the  نصبstatus. The second is an  اسمthat follows and is in the  نصبstatus.
---
3)
It must be مرفوع
In the sentence “ ”ن صِ رْ ناfor example, the  نائبُالفاعلis the inside pronoun  .نحن
In the sentence “َُ ,”ن صِ رَُالم سْلِم وْ نthe  نائبُالفاعلis “َُ .”الم سْلِم ونNotice that it is after the  ,فعلwhich is in the  هو
form, and it is  .مرفوع
Let us take a look at a few examples of passive sentences in the Quran. 
 َ  ُض  ِب
مَثَل  
An example was struck. 
 ْأنْزِلَت
 
س وْرَة  
A surah was sent down. 
 َي رْزَق وْن
 
فِيْهَا
They are given provisions in it.
---
English, the adjective comes before the noun.  
Grammatically, a  موصوفmust match with its  صفةin all four properties.
 ًقَوْالً ثَقِيْال
A heavy word 
الطَّ امَّةُ الكُْبْ ى
The biggest calamity 
 ٌَحُ ُرٌ مُسْتَنْفِرَة
Alarmed donkeys 
الموصوف
Status: نصب
Number: singular 
Gender: masculine 
Type: common 
الصفة
Status: نصب
Number: singular 
Gender: masculine 
Type: common 
الموصوف
Status: رفع
Number: singular 
Gender: feminine 
Type: proper 
الموصوف
Status: رفع
Number: singular
---
also because the  موصوفis being highlighted as the more pertinent subject of discussion.
When a word that is normally used as an adjective or descriptor appear on its own, this is generally a 
sign of a missing  .موصوف
ي ل
ب سُ ون  
 
مرن سُندُس 
و إرست ب ق
 
مُّت ق َٰبرلري  
٣٥ 
They wear [] of fine silk and brocade, facing one another. 
What is being highlighted in this ayah is the quality and luxury of the clothing of the people of Jannah."
"If I can’t find a reason for nasb or jar, I keep the noun in raf‘ (default).","['الرفع is primarily used for the doer (the one who carries out the action).', 'النصب is primarily used for the the detail in a sentence. Once the action and the doer are found, everything else in the sentence is a detail.', ""الجر is primarily used after 'of'.""]","version.  
As a general principal in  ,بالغةif there are no alternate ways of saying something, there is no sense in 
asking why it was said that way and how it may differ from an alternative. 
The plural patterns that fall under the category of “no alternative” are the  ظرفpattern ( ُ )مَساج دand the 
 آلةpattern ( ُ .)مَصاب يْحOur study will primarily involve plural patterns for other  ص  يَغin  رصفlike the  اسم فاعل
and the  اسم صفةto name a few.
---
ل َ ث قَْ َر َ ساف َ
َ
 
هَوأ
 . محال َ
واملراد َ
ك َ ب ََ
تابة َ
َ
ماَقدَِّ
مواَالكناية َ
َ
عنَالوعَْ
ب ََد َ
اثلواب َ
َ
َ َعَأعمال
ه َ
مَالصاحلة َ
َ
واثلواب َ
َ
َعَآثار َ
هم
َ . 
46
Notes: 
 كنايةis expressing something without mentioning it explicitly. The reason for a  كنايةbeing chosen over
direct expression is determined by context. 
THE 4 DEVICES OF علمَابليان– WHICH IS IT?
 ,استعارة ,تشبيهand َ جمازall involve metaphorical speech.
---
َال رَ يْب
 
فِ يْهِ 
There is absolutely no doubt in it.
In terms of labeling, the  الُالنافيةalong with the  اسمthat follows it ( )اسم ُالmake up the  .مبتدأThe  جارُومجرور
that follows is the  .متعلقُبالخبر
 الُالنافيةُللجنسis the third reason to make an  اسمlight. Recall that the first two reasons were  مضافand 
partly-flexible words. 
Know that if the  اسمthat follows is  مرفوعand heavy, the  الis not  .نافيةُللجنسRather, it is a regular  الُنافيةand 
there is room for exception.
---
Plural 
Pair 
Singular 
 ْمُسْ لِمُو
مُسْ لِما ُمُسْ لِم
 رفع
 ْ ِمُسْ لِم ْ َمُسْ لِم َمُسْ لِم
نصب
 ْ ِمُسْ لِم ْ َمُسْ لِم ِمُسْ لِم
جر
Plural 
Pair 
Singular 
 ُمُسْ لِمات
مُسْ لِمَتا ُمُسْ لِمَة
رفع
15
 ِمُسْ لِمات ْ َمُسْ لِمَت َمُسْ لِمَة
نصب
 ِمُسْ لِمات ْ َمُسْ لِمَت ِمُسْ لِمَة
جر
As stated previously, the heavy form is the default form for an  .اسمAn  اسمis not made light unless there
is a reason. The details pertaining to these reasons will be discussed later on in the book."
"The role (status) depends on the sentence: same اسم could be مرفوع in one sentence, منصوب in another.","['الرفع is primarily used for the doer (the one who carries out the action).', 'النصب is primarily used for the the detail in a sentence. Once the action and the doer are found, everything else in the sentence is a detail.', ""الجر is primarily used after 'of'.""]","ٱۡلۡ َنذةٌِ
ٌ
زُمَرًا ٌ
  ٣٧ ٌ…
 
 
12.4 STATUS 
The status of the  اسم موصولdepends on the role it is playing in the sentence, as is the case with any other 
 .اسمHowever, since it is  مبنand cannot show its status, it is labeled as 
 ِف حمل
__
 .The  صلةhas no 
grammatical labeling. The way this is expressed in Arabic is  ِ .ال حمَ َلر هلا مِنَ اإلعرابThe  صلةas a whole has no 
labeling; however, if you go inside the  ,صلةyou will find a complete sentence. You can do the  إعرابof
---
2.1 STATUS – اإلعراب
Status is the first of the four properties. Status has to do with the role an  اسمis playing in a sentence. In
Arabic, an  اسمcan have one of three statuses. The status depends on the role the  اسمis playing.
STATUS #1: THE DOER -  رَفْع
The doer is the one who carries out the action. Take a look at the following examples. 
I ate too much chocolate. 
Language
Sentences
Fragments
Words
اسم
Status إعراب
Gender جنس
Number عدد
Type قسم
حرف
فعل
Words
اسم
Status إعراب
Gender جنس
---
اسم
ٌ
موصول
 AS اسم
إن ٌ
 
ٌٌ إِنذ
ٱَّلذ ِينٌَ
ٌ
كَفَرُواٌْ
مٌۡلَمٌۡتُنذِرۡهُمٌۡالَ ٌيُؤۡمِنُونٌَ
َ
نذَرۡتَهُمٌۡأ
َ
سَوَآء ٌعَلَيۡهِمٌۡءَأ
٦ ٌ
Certainly those who disbelieved, it is the same for them whether or not you warn them, they 
do not believe. 
اسم
ٌ
موصول
 AS جمرور
…
ٌ َ َوَلَع
ٱَّلذ ِينٌَ
ٌ
يُطِيقُونَهٌُ
ۥٌ
فِدۡيَةٌٞطَ عَامٌُمِسۡ كِينٌٖۖ
٤٨١ ٌ…
And upon those who are capable of it is a substitute of feeding a poor person. 
12.3 DETERMINING THE ROLE OF AN موصولٌاسم IN A SENTENCE
---
pronoun may change depending on the last  حركةon the word it attaches to. You will get a feel for this
with time. The only exception to this is the  أناversion, where the different versions indicate different
statuses.  
SUMMARY OF STATUS 
So far in our discussion of status, we have seen the 3 forms of status,  , رفع نصب جرshow themselves in 
many different ways. The following chart is a summary of the different ways we see the 3 forms of 
status: 
Pronouns
(Independent vs 
Attached) 
Ending"
"Remember terms: مرفوع (raf‘), منصوب (nasb), مجرور (jar). Use them in explanations not English only.","['الرفع is primarily used for the doer (the one who carries out the action).', 'النصب is primarily used for the the detail in a sentence. Once the action and the doer are found, everything else in the sentence is a detail.', ""الجر is primarily used after 'of'.""]","رفع ٌ مسلمَ ات
نصب   مسلمَ ات
جر  مسلمَ ات
Notice that the  مgets a  فتحةin all the forms. Also notice that the  نصبand  جرforms are exactly the same.
The way to distinguish between them is context. 
Now that you are familiar with all of the status markers, you should be able to determine the status of a 
word in Arabic. It is important to note that when determining status, you should ALWAYS look for ending 
combinations BEFORE you look for ending sounds.
---
َخَلْفunder 
 ََتَ ْت
with/at/by 
 َعِنْدright in front of 
 َقَدَّامbefore 
 َقَبْل
with/in support of 
 َمَعfar behind 
 َوَراءafter 
 َبَعْد
especially from 
 ْمِنْ َلَ ُنin the presence of َلَ َىbesides/other 
than/less than  َدُون
The words above remain  منصوبunless preceded by a  .حرف جرThe Arabic term for these special  مضافis
 .ظَ رْفNote that  ْ َلَ ُنis always preceded by a  ْ .مِنThe  ْ مِنis a  .حرف جرTogether  َلنand  منthey make a  .ظرف
some of 
 ٌبَعْضany, which 
 ٌّي
َ
---
7. 
 ُسَ يُصِ يْب3. 
 َالسَّ ائِل
8. نْ يِْتَ اجَعا
َ
أ4. 
 َفْلَح
َ
قَدْ أ
9. 
 ْف قُلُوْبِهِم
 5. 
 َ ْإِنَّ المُنافِقِي
 
96
SENTENCES
اجلملة
االسمية
مبتدأ
Can be:
-a single word in
رفع
-a fragment
-almost always
proper!
خْب
Can be: 
-a single word in
رفع
-a fragment
-a full sentence
متعلق
باخلْب
Can be: 
-aجار وَمرور
OR
-a special مضاف
اجلملة
الفعلية
فعل
ماض
the past tense
check endings!
مضارع
the present tense
check endings AND 
beginnings!
نه / أمر
imperative action
فاعل
inside فاعل
---
learn one set of rules.  
الرصف
 
الصغري
When it comes to  رصفّصغْيof  مضاعفّمزيدّفيهwords, remember the following two rules: 
1)
The second and third root letters fuse and a  ش دَّةis used to represent the fusion
2)
There are three versions of the  أمرand  :نيه
a.
The first takes a  فتحةand retains the )ـَّ ( ش دَّة
b.
The second takes a  كرسةand retains the )ـِ ( ش دَّة
c.
The third follows the pattern of a normal  أمرor  ;نيهthe two like letters separate
Take a look at the charts below."
Status is the first of 4 properties (others later). For now just raf/nasb/jarr for اسم.,"['الرفع is primarily used for the doer (the one who carries out the action).', 'النصب is primarily used for the the detail in a sentence. Once the action and the doer are found, everything else in the sentence is a detail.', ""الجر is primarily used after 'of'.""]","2.1 STATUS – اإلعراب
Status is the first of the four properties. Status has to do with the role an  اسمis playing in a sentence. In
Arabic, an  اسمcan have one of three statuses. The status depends on the role the  اسمis playing.
STATUS #1: THE DOER -  رَفْع
The doer is the one who carries out the action. Take a look at the following examples. 
I ate too much chocolate. 
Language
Sentences
Fragments
Words
اسم
Status إعراب
Gender جنس
Number عدد
Type قسم
حرف
فعل
Words
اسم
Status إعراب
Gender جنس
---
o
Normal
o
Light
-
Pronouns
-
Harf of Jarr
-
Harf of Nasb
-
Special Mudhaaf
-
5 Special Isms
7
CHAPTER 2 –  اإلعراب
INTRODUCTION 
The first of the three types of words that we will study is the  .اسمEvery  اسمhas four properties. Their four
properties are status ( ,)اإلعرابgender ( ,)اجلنسnumber ( ,)العددand type ( .)القسم
Remember not to lose sight of where we are in our studies.  
2.1 STATUS – اإلعراب
---
جر
masculine 
masculine 
feminine 
feminine 
both 
23
**Remember the whole objective behind our study of the ways status is shown is so that we can 
accurately and confidently identify whether a word is  , نصب , رفعor  **.جر
2.6 STATUS IN ACTION 
Before we continue on to the remaining 3 properties of an Ism, we are going to pause for a moment and 
learn some fragments that will help us put our knowledge of status into action. Learning these
---
number ( ,)العددand type ( .)القسمWe spent a lot of time focusing on status ( )اإلعرابas it is unique to the 
Arabic language and the most extensive of the 4 properties.  
In this chapter, we will complete our study of the 4 properties of an  .اسم
Remember not to lose sight of where we are in our studies.  
3.1 GENDER – اجلنس
Gender is the second of the four properties of the  .اسمEvery word in the Arabic language is either"
"Example I made: “The student wrote a note.” student = مرفوع (doer), note = منصوب (detail).","['الرفع is primarily used for the doer (the one who carries out the action).', 'النصب is primarily used for the the detail in a sentence. Once the action and the doer are found, everything else in the sentence is a detail.', ""الجر is primarily used after 'of'.""]","example above. If the  فعلtakes a direct  ,مفعول بهthe  اعئدwill attach to the  فعلdirectly, as seen in the 
example below.  
 َتُ الكُتُب
ْ
قَرَأ
الرتِ 
 
كَتَبَ 
  ها
َحَ ْزَةُ 
 
I read the books that Hamza wrote. 
DETACHED 
The detached  اعئدonly ever appears as a  مبتدأwhen the  صلةis a  .مجلة اسميةWhen constructing, be sure 
that the pronoun matches with the  اسم موصولin number and gender.  
 ُلَقِيْت
الرتِ 
 هِ َ  
اعَ مِلَة  ِفِ ْ المَدْرَسَةِ
---
two examples, the word  رجُلhas a standard compound  صفةin which a  مجلة فعليةis describing it.  
The second example is similar to the first. There is, however, one key difference. Recall from our  رصف
studies that some  أسماءcan act like a  فعلin that they can take a  مفعول بهor a  .فاعلIn this case, the  اسم فاعل
 )متسخة(replaces and functions like the  .)اتسخت( فعلThe word following it ( )مالبسهis still its   .فاعل
---
examples.  
اسم
 
فاعل
When the  اسم فاعلtakes a مفعو
ل
 or  ,فاعلit translates like a .فعل مضارع
Take a look at the example below. Notice that the  )باخِع  ( اسم فاعلis taking a  .)نفس  ك( مفعول بهAlso notice 
how the  اسم فاعلtranslates as a فعل مضارعand the  مفعولtranslates as a  .مفعول
  ل ع لَّك
 
ب  َٰخِعٞ 
 
نَّفۡس  ك  
 
أالَّ ي كُونُواْ مُؤۡمِنِني  
٣
Perhaps you will kill yourself in grief that they will not be believers.
---
ْ غُض  بَ عَلَيْه م
 
Take a look at the following example to see how this works.  
Recall that the  ""فعل ""جاءmeans “to bring” when it is accompanied by the "" .حرف ""باءLet us use this  فعلas a case study.  
  جَاؤ
 وْا
بِالكِتَابِ 
 
They brought the book. 
 
If we were to convert the sentence “They brought the book”, into passive IN ENGLISH, we would say:  
The book was brought. 
 
So how do we say that in Arabic?"
Another: “The color of the car is nice.” car = مجرور (after of).,"['الرفع is primarily used for the doer (the one who carries out the action).', 'النصب is primarily used for the the detail in a sentence. Once the action and the doer are found, everything else in the sentence is a detail.', ""الجر is primarily used after 'of'.""]","صْ فَر
َ
أ- 
 َصَ فْر
اء  
yellow
  سْوَد
َ
أ- 
 َسَوْد
اء  
black
  ْحْ َر
َ
أ
– 
اء   ْحَ ْرَ 
red
  َخَْض
َ
أ- 
 َ ْخََض
اء  
green
  بْيَض
َ
أ
– 
بَيْضَ 
اء  
white
  زْرَق
َ
أ
زَرْقَ  –
اء  
blue
  َكْب
َ
أ
bigger
  َكْث
َ
أ
more
  حْسَ ن
َ
أ
better
  عْظَ م
َ
أ
greater
  بْكَم
َ
أ
 – 
ب كْم  
mute
  صَ م
َ
أ
 – 
ص  م  
deaf
  ظْ لَم
َ
أ
more unjust
  قْرَب
َ
أ
closer
  عْلَم
َ
أ
more knowing
 َعَْم
َ
أ
– 
ع َمْ  
blind
  قَدَم
foot
  رِجْل
 – 
رْج ل  
َ
أ
leg
    يَد- 
  يْد
َ
أ
hand
---
also because the  موصوفis being highlighted as the more pertinent subject of discussion.
When a word that is normally used as an adjective or descriptor appear on its own, this is generally a 
sign of a missing  .موصوف
ي ل
ب سُ ون  
 
مرن سُندُس 
و إرست ب ق
 
مُّت ق َٰبرلري  
٣٥ 
They wear [] of fine silk and brocade, facing one another. 
What is being highlighted in this ayah is the quality and luxury of the clothing of the people of Jannah.
---
English, the adjective comes before the noun.  
Grammatically, a  موصوفmust match with its  صفةin all four properties.
 ًقَوْالً ثَقِيْال
A heavy word 
الطَّ امَّةُ الكُْبْ ى
The biggest calamity 
 ٌَحُ ُرٌ مُسْتَنْفِرَة
Alarmed donkeys 
الموصوف
Status: نصب
Number: singular 
Gender: masculine 
Type: common 
الصفة
Status: نصب
Number: singular 
Gender: masculine 
Type: common 
الموصوف
Status: رفع
Number: singular 
Gender: feminine 
Type: proper 
الموصوف
Status: رفع
Number: singular
---
مُسْ لِمُو مَكَّةَ 
the Muslims of Mecca 
Recall that there are very few reasons to make something light. If you see an  اسمthat is light with no ال
followed directly by another  ,اسمchances are it is an  ,إضافةeven if you cannot be completely sure that
the word after it is in the  جرstatus.  This is the second of two reasons for a word to be in  جرstatus.
You may also recall that the  إضافةconstruction was referenced in passing a few times in previous chapters."
"Sometimes the doer is hidden (like in Arabic verbs), but still it’s considered مرفوع logically.","['الرفع is primarily used for the doer (the one who carries out the action).', 'النصب is primarily used for the the detail in a sentence. Once the action and the doer are found, everything else in the sentence is a detail.', ""الجر is primarily used after 'of'.""]","8.1 INTRODUCTION  
The passive  ,فعلor  ,الفعلُالمبنيُللمجهولis a فعل-form that is used to express the occurrence of an action 
while keeping the doer of that action anonymous. In Arabic,  مجهولliterally means “unknown” or  
“anonymous”. The sentence, “The cake was eaten,” for example, is considered  ,مجهولbecause the one 
who ate the cake is not known. The same goes for the sentence “The cake is eaten”. Both  ماضand 
 مضارعcan be made  .مجهول
---
other things that might not have been mentioned. 
Omitting the  خبleaves it open to possibilities. It can be used positively as motivation or negatively to
cause fear.  
3. الفعل حذف
When a  فعلis omitted, it takes its  فاعلwith it and leaves behind a  ;مفعولan omitted  فعلleaves its mark
as an  اسمthat is  منصوبfor no other apparent reason. The  مفعولthat is left behind is generally either a
 مفعول بهor a  ,مفعول مطلقand each has a different rhetorical benefit.
71
---
kill the doer 
make it passive 
 original  فعل
3
It is also important to keep the following rules in mind:  
1. The  فعلwill always be SINGULAR MASCULINE (in the  هوform) 
2. The  جار وجمرورshould translate as your  نائب الفاعل
Meaning: a  فعلthat is not in the  هوform will not have a  جار وجمرورas a   !نائب الفاعل
QUR’ANIC EXAMPLES 
Look at the following Qur’anic examples.  
 َوَجِاْيٓء
 
يَوۡمَئِذ  
 
ِبِ َهَنَّمَ  
  ٣٢ … 
On that day, Jahannam will be brought forth.
---
thing. 
Notice how the  منُالزائدةlatched itself onto the  فاعلin the first two examples and onto the  مفعولُبهin the 
second two. It changed its status and gave it an additional shade of meaning, but it did not change its 
role in the sentence.  
Recognizing  منُالزائدةand its role in a  جملةُفعليةis not as straight forward as recognizing it within a ُجملة
 ,اسميةbut there is a thought process and some clues that can help you out."
TL;DR: Find action → who did it = مرفوع; rest = منصوب; after “of” = مجرور; raf is default.,"['الرفع is primarily used for the doer (the one who carries out the action).', 'النصب is primarily used for the the detail in a sentence. Once the action and the doer are found, everything else in the sentence is a detail.', ""الجر is primarily used after 'of'.""]","نه / أمر
imperative action
فاعل
inside فاعل
pronoun
outside فاعل
-after the فعل
-in رفعstatus
-فعلis ه/ هو
مفعول
who/what -به
when/where -فيه
why -لَ
how -حال
insesity -مطلق
جار وَمرور-  متعلق
بالفعل
before is 
after is 
after is 
action 
doer 
detail 
*Essential part of every sentence!
* 
* 
* 
97
CHAPTER 8 VOCABULARY
3-Letter
to gather (s.t)
 َجَ مَ ع
   
يَجْ مَ عُ 
   
جَ مْ عً اto know
 َعَ رَف
 
يَعْ رِفُ 
   
مَ عْ رِفَة 
to lift/raise
 َ   رَ فَع
يَرْفَعُ
---
- 
The  فعلٌمضارعin the  رشطis   .جمزوم
- 
There is a ٌ َ فon the  .جوابٌالشطNotice that the  جوابis a   .مجلةٌاسمية
 
 – مَ نٌْWHOEVER  
- 
Note that this ٌْ مَنis different than the  .مَنٌْمَوْصُ وْلَةIt is not an  اسمthat can play any role in a 
sentence. It is a tool used to create a conditional statement.  
 
...وَمَن
ٌ
يَكۡفُرٌۡأَ‍ِب
يَ َٰتِ ٌ
ٱّللذ ٌِ
ٌ
فَإِنذٌ
ٱّللذ ٌَ
ٌ
َسَ ِيعٌُ
ِسَ ابٌِ
ٱۡلۡ
ٌ ٩١ ٌ
---
The answer to these questions is the  .مفعولRemember that details are  .منصوبThere are six types of 
details (ُ  ,)مَفَاعِيْلeach answering a different question. 
#1 –المفعول
به 
The  مفعولُبهtells you WHO or WHAT was the action done to. This is the most common of the six  .مفاعيل
The  مفعولُبهcan take two forms. It can either appear as a regular  اسمin the sentence or as a pronoun 
attached to the  .فعل
74
 َخَلَق
رْضَ 
َ
السَّ ماواتِ وَاأل
He created the skies and the earth.
---
doer action detail detail 
detail detail 
detail 
The detail is always in the  نَصْ بstatus. The way you say “in the  نَصْ بstatus” in Arabic is  ٌ .مَنْصُ وْبMEMORIZE 
this term and use it.  
STATUS #3: AFTER-OF -    جَ ر
After-of is, quite literally, the word that occurs after “of”. Take a look at the following example: 
advisor of the king 
In this fragment, “the king” is the word after “of”.  
9"
